value
0.12712139
0.12575527
0.12486771
0.12493741
0.12669145
0.13142343
0.13687392
0.14016372
0.13970904
0.13728864
0.13626109
0.13817702
0.14265819
0.14694904
0.15000476
0.15182702
0.15379371
0.15605181
0.15842625
0.16087236
0.16206369
0.16235392
0.16238658
0.16282259
0.16381817
0.16486074
0.1652954
0.16658828
0.1679163
0.17005372
0.17322023
0.17622964
0.17954439
0.18152331
0.18352866
0.1864124
0.18993448
0.1943217
0.19561006
0.19413137
0.19103804
0.1896312
0.18939511
0.18774913
0.18717924
0.18707299
0.18779884
0.1889211
0.19040653
0.19480173
0.20016713
0.20389912
0.20729257
0.20977397
0.21405897
0.21920858
0.22358
0.22821648
0.23113279
0.23393193
0.23664883
0.23928797
0.24315375
0.24548687
0.2474583
0.24926499
0.25188723
0.25459918
0.2567627
0.26040104
0.26474822
0.2701692
0.2753195
0.28010926
0.28639752
0.29254875
0.296003
0.29928204
0.30171555
0.30407548
0.30649453
0.30813098
0.30970326
0.30958474
0.3092667
0.309934
0.31188706
0.3153358
0.31755477
0.3180883
0.31610146
0.31395048
0.31268355
0.3102628
0.30675143
0.30143148
0.29658082
0.29307857
0.29044592
0.28925237
0.2888352
0.28930956
0.29054046
0.29155612
0.29278335
0.29332736
0.29408056
0.29657942
0.29946807
0.3016855
0.30248067
0.30232376
0.30162594
0.30018407
0.29830438
0.29707503
0.29660672
0.29715365
0.2988894
0.30025914
0.3003603
0.2997357
0.29980123
0.30187497
0.3044617
0.30779007
0.31187925
0.31752244
0.32308236
0.32651225
0.32829082
0.32961714
0.33111903
0.33205476
0.33224866
0.33204773
0.33117086
0.32953325
0.32784766
0.32790595
0.32969648
0.33066934
0.328924
0.3247056
0.32126153
0.32032827
0.32127762
0.32211918
0.32053837
0.31798765
0.31543076
0.314419
0.3148178
0.3148417
0.31355777
0.31048104
0.3069451
0.30490533
0.3033555
0.30230182
0.30219018
0.303468
0.3055324
0.30649102
0.3061929
0.3059101
0.30705017
0.31077668
0.31622866
0.32213736
0.32663968
0.3294463
0.33118713
0.333014
0.33558914
0.33805922
0.33926848
0.34036666
0.34077215
0.3398259
0.33889294
0.3383583
0.33766562
0.33583748
0.33378455
0.33345133
0.33524004
0.3377681
0.33899054
0.33843166
0.33704174
0.33620742
0.33558044
0.33288473
0.3302402
0.32900718
0.32822332
0.32764983
0.32696632
0.32682902
0.32643652
0.32537258
0.32467663
0.3244217
0.3242696
0.32530618
0.32725
0.32932535
0.3303698
0.3303971
0.3299968
0.329381
0.32809436
0.3272934
0.32780474
0.33001637
0.3327037
0.33471194
0.3371495
0.33925036
0.34106144
0.34146777
0.3411181
0.34048137
0.33684924
0.33206838
0.32898054
0.32788578
0.32776847
0.32491556
0.32114378
0.31647745
0.31244138
0.30923524
0.30579334
0.30300203
0.30176428
0.30042773
0.2995905
0.29803908
0.29680455
0.2965519
0.29545248
0.29440486
0.29404068
0.29683647
0.29999068
0.3017644
0.3016635
0.30045086
0.2997813
0.30046234
0.29993895
0.30010596
0.3004296
0.30349535
0.30620736
0.30617514
0.30429995
0.30066767
0.2972603
0.29412714
0.28852126
0.2825812
0.27518266
0.26665232
0.25899765
0.2510555
0.2442256
0.23714782
0.23091547
0.22444293
0.21881223
0.2145317
0.21205121
0.21106124
0.21092659
0.20908551
0.20750578
0.20719483
0.20981881
0.21280915
0.21380669
0.21286365
0.21056512
0.20971629
0.20940389
0.20705414
0.2044206
0.201982
0.20158182
0.20148037
0.19912796
0.19490035
0.19088805
0.1905146
0.19312444
0.19617815
0.19858497
0.2020077
0.20708294
0.21252479
0.2169113
0.22007877
0.22157404
0.22017126
0.21644174
0.21277876
0.21141079
0.211772
0.212245
0.21178384
0.21156415
0.21362409
0.21787173
0.22206855
0.2253948
0.22901385
0.23421954
0.23843925
0.23937261
0.23814328
0.23715405
0.23846927
0.24088712
0.24351275
0.2454911
0.24929999
0.2532448
0.2553571
0.25337064
0.2499916
0.24832475
0.24783286
0.24784604
0.24802667
0.24787074
0.24849817
0.24890667
0.25028974
0.2527098
0.2538398
0.2541545
0.2534796
0.25352335
0.2540987
0.25697318
0.26007983
0.26157966
0.26172495
0.26208016
0.26394898
0.26950127
0.27510214
0.2787061
0.27891505
0.27928582
0.2803878
0.28299955
0.28713784
0.2908466
0.2916246
0.2927071
0.2948227
0.2990119
0.30234984
0.30237508
0.30176273
0.30123714
0.30024284
0.2963858
0.29352236
0.2919372
0.29106203
0.28954792
0.28713334
0.28413746
0.28175223
0.27926677
0.2791498
0.2800532
0.2828298
0.28432193
0.28493595
0.2863289
0.2877023
0.28789777
0.28995186
0.29339316
0.29819113
0.30250314
0.3052684
0.30901024
0.31176388
0.3141427
0.31586036
0.32101214
0.32661974
0.33118898
0.33560604
0.34026942
0.34359062
0.3461777
0.34797356
0.35120818
0.35450006
0.35911632
0.36227864
0.36548075
0.36923087
0.3723628
0.37355357
0.37613204
0.37922108
0.38297537
0.38674968
0.38824543
0.38936186
0.38938242
0.38999873
0.3911993
0.39534464
0.39938176
0.40177336
0.4020803
0.40231583
0.403103
0.40602455
0.40969345
0.41429374
0.41781798
0.42274567
0.4275885
0.43387127
0.4409911
0.44716832
0.4505897
0.45527035
0.4607988
0.4671344
0.47357607
0.4773695
0.48085102
0.48427778
0.48744425
0.48901746
0.49091238
0.49242955
0.49412236
0.49483362
0.49559027
0.4965116
0.49930194
0.5019808
0.50341094
0.5017918
0.49981052
0.49851787
0.49831012
0.4987118
0.49978712
0.50173223
0.50626636
0.51062465
0.5131748
0.5139608
0.5139304
0.5148543
0.514548
0.5130187
0.5104542
0.50901526
0.5081184
0.5068689
0.5048177
0.5020219
0.49906886
0.49687433
0.49400783
0.48925883
0.48326674
0.47738764
0.47265324
0.46812
0.46373188
0.4601776
0.45834962
0.45802692
0.45779237
0.45743984
0.45771056
0.45822856
0.45918602
0.46081975
0.46227255
0.46294704
0.46286568
0.46295643
0.4641516
0.46565753
0.46696672
0.46749365
0.4678512
0.46905985
0.47161007
0.47418222
0.476554
0.47884557
0.4818155
0.48473614
0.4859895
0.48454088
0.48142663
0.47919452
0.47843018
0.4775049
0.4760718
0.4746619
0.47461978
0.47460392
0.4739374
0.4740121
0.47443926
0.4744216
0.4732707
0.47251365
0.474164
0.477349
0.48037446
0.481395
0.4811017
0.48058778
0.47980657
0.47978395
0.48063987
0.4828145
0.48417586
0.4847015
0.4864099
0.4898707
0.4948896
0.499513
0.50430185
0.51077145
0.5174144
0.5232557
0.5262586
0.5283817
0.53146017
0.5360948
0.5404046
0.54238045
0.54086345
0.539042
0.5396419
0.54113704
0.5424817
0.5430201
0.54387045
0.5447651
0.5451588
0.5444005
0.542923
0.5413782
0.53972673
0.53812724
0.5367453
0.53695244
0.54049426
0.54443216
0.5463537
0.54624355
0.5453495
0.54446805
0.54235727
0.53892946
0.5347351
0.5310961
0.52869034
0.52736384
0.5266901
0.5269077
0.52822745
0.5305033
0.532484
0.532333
0.5302327
0.5275877
0.5249291
0.5227007
0.5210723
0.51997256
0.51920146
0.51793593
0.51738435
0.5175985
0.516542
0.5150776
0.5137306
0.5136317
0.5127504
0.50965154
0.5049436
0.5005809
0.49871805
0.49775866
0.49723232
0.49656105
0.49702772
0.49874553
0.50013506
0.49991593
0.4997112
0.50078726
0.503426
0.50620395
0.50739384
0.507405
0.5066317
0.5058658
0.5058508
0.5050947
0.5059841
0.5096289
0.5167918
0.52460176
0.5315761
0.5368899
0.5416276
0.5466125
0.54935807
0.55131894
0.5533181
0.5555194
0.55771476
0.56012285
0.56347156
0.5692045
0.57375914
0.5763581
0.57778865
0.57831115
0.57989
0.5818156
0.5839899
0.58510137
0.5843026
0.5833327
0.58195686
0.58096147
0.5796866
0.57938546
0.57992613
0.5802259
0.58026266
0.579011
0.57756686
0.57588345
0.5738225
0.5725184
0.57280964
0.5748592
0.57898486
0.5827135
0.58586574
0.58861405
0.589795
0.58957285
0.58725005
0.58494186
0.5839936
0.58411545
0.58515126
0.58548665
0.5843496
0.5817495
0.57924765
0.577801
0.57694733
0.5761619
0.57410985
0.57198125
0.57116944
0.57201844
0.57382584
0.5744773
0.5741071
0.5742131
0.57436067
0.57453424
0.5740866
0.573109
0.5723483
0.5722907
0.5726425
0.5727905
0.57280815
0.57295966
0.57271683
0.5707028
0.5689944
0.5705788
0.57451236
0.5788077
0.5817547
0.583804
0.5854517
0.5862645
0.5868268
0.5873992
0.58765084
0.58630586
0.58331484
0.58108723
0.5803921
0.5804467
0.5807562
0.58112884
0.58262503
0.58488
0.58772933
0.590208
0.5922658
0.5950256
0.6001892
0.60601825
0.6095276
0.61193544
0.6142611
0.6162853
0.6181319
0.619144
0.6195376
0.61932003
0.6185613
0.6182315
0.61788446
0.6155127
0.6118337
0.6074005
0.60303634
0.5999197
0.59731334
0.5962474
0.59637976
0.59613895
0.59446377
0.59094775
0.5875403
0.58507305
0.5831746
0.5789936
0.57339895
0.56769574
0.5638063
0.56109214
0.55726075
0.5539296
0.55274194
0.55317104
0.5524478
0.5503973
0.54641634
0.5438331
0.54321593
0.54319394
0.54370743
0.5427744
0.54269886
0.5425007
0.5415768
0.5405928
0.53874564
0.5382889
0.53832316
0.53920984
0.53848803
0.53894407
0.5409202
0.54318976
0.54578364
0.54735583
0.549915
0.5519792
0.5523849
0.5520052
0.55370784
0.5556276
0.5565365
0.5557289
0.5552412
0.5563168
0.55683404
0.55769134
0.55794597
0.55755186
0.5571208
0.5559052
0.5565978
0.55770063
0.5609374
0.564216
0.56704295
0.5686368
0.56802803
0.5672554
0.5643425
0.5609438
0.5578755
0.55510545
0.5524588
0.5501584
0.54509026
0.5394789
0.5349153
0.53136605
0.5282381
0.52179915
0.51443726
0.5068033
0.49766785
0.48837978
0.47827217
0.46974427
0.46187812
0.45536628
0.44801646
0.44253865
0.43677735
0.4304638
0.4243151
0.4166823
0.41063064
0.4063237
0.40390745
0.4000299
0.39664754
0.39321032
0.39076415
0.38997617
0.38929114
0.38976896
0.3887216
0.38531312
0.38203076
0.37996677
0.37971407
0.37964466
0.37997434
0.3817178
0.3849838
0.38826
0.3916299
0.39367887
0.39446676
0.39393952
0.3917453
0.38955933
0.38863033
0.389804
0.39080897
0.39138743
0.39096704
0.38899282
0.3863618
0.38252902
0.3792982
0.37625447
0.37228483
0.37029886
0.37041932
0.37211737
0.37309873
0.37131858
0.36747807
0.36249766
0.35773554
0.3541137
0.35115913
0.3500562
0.35092607
0.35341504
0.35675424
0.360954
0.3662074
0.369741
0.370658
0.37079695
0.37268016
0.37828526
0.38594365
0.3929455
0.3979352
0.40072984
0.40348297
0.40691444
0.40930006
0.41101107
0.4124032
0.41476905
0.41579804
0.41297466
0.40714717
0.40089375
0.39699402
0.39567944
0.3958459
0.39636177
0.39691234
0.39753625
0.3977924
0.39790893
0.39803925
0.39799973
0.39725906
0.39659116
0.39790082
0.401752
0.4058964
0.40980154
0.41413847
0.41901433
0.42337522
0.4263773
0.42878863
0.431981
0.4367986
0.4406394
0.44341904
0.4448358
0.4465322
0.44791096
0.44676563
0.4453569
0.4446379
0.44530243
0.44657815
0.44827855
0.45051208
0.45146123
0.45079213
0.45050102
0.45210123
0.45503744
0.4583289
0.4621627
0.46592525
0.4686512
0.46979743
0.46919724
0.46701634
0.46323577
0.459646
0.45747706
0.45570585
0.4538388
0.45195857
0.45055178
0.44947103
0.44782636
0.44674426
0.44585586
0.44486228
0.4444324
0.44451246
0.4456365
0.4461121
0.44550174
0.4451942
0.44542345
0.446511
0.44647744
0.44591323
0.4455638
0.44534704
0.4446322
0.44293946
0.44020587
0.43804
0.4372328
0.4370967
0.43787053
0.43947855
0.44331107
0.44773972
0.44998217
0.44805184
0.44399056
0.44091704
0.44048676
0.44279233
0.4450217
0.44677377
0.44896626
0.4521611
0.4568119
0.46084845
0.46410424
0.46568736
0.46690005
0.46690968
0.465947
0.46431372
0.46307015
0.46262652
0.4620764
0.46273255
0.46467024
0.46795437
0.47152153
0.47382757
0.4736672
0.47290388
0.4718603
0.47027194
0.46776906
0.4667172
0.46956542
0.4739239
0.47757214
0.47831458
0.4763179
0.47356215
0.47081146
0.4692903
0.46775895
0.4655163
0.4630401
0.45980152
0.45534298
0.45055
0.44594148
0.44158268
0.43639407
0.43065375
0.4265605
0.42453915
0.42294174
0.42032728
0.41627735
0.4125098
0.4089251
0.40429032
0.39761037
0.39063212
0.38571087
0.38288784
0.38109016
0.3796056
0.37745747
0.37601846
0.37624627
0.37670204
0.3767049
0.37520972
0.37524855
0.37638217
0.3761828
0.3743558
0.37128773
0.36933616
0.36904415
0.36943704
0.36996752
0.36996478
0.37129915
0.37328556
0.3753191
0.3770553
0.37825406
0.3799374
0.38058117
0.38118234
0.3830291
0.3847676
0.38614962
0.38670808
0.3871088
0.3880865
0.38826925
0.3893672
0.39191067
0.39486134
0.3981956
0.40078375
0.40312746
0.4038911
0.40357184
0.40448582
0.40735656
0.41226062
0.41624495
0.4174533
0.41560432
0.41290998
0.4125789
0.41458425
0.41718727
0.418667
0.41855428
0.4186763
0.4207341
0.42373985
0.4263674
0.42701197
0.42824045
0.4304771
0.4321681
0.4318362
0.4300358
0.42905703
0.4286667
0.42789975
0.42743394
0.428159
0.4299913
0.4316932
0.43287432
0.43371326
0.43486282
0.43636966
0.4389935
0.44101003
0.43985206
0.43615636
0.4314918
0.42848936
0.42692038
0.42573524
0.42549282
0.42485037
0.4247947
0.42633522
0.42850915
0.43121153
0.43235472
0.43269822
0.43342108
0.4319814
0.4289412
0.42518345
0.42278683
0.42275527
0.4218064
0.4219191
0.42340133
0.426072
0.42966783
0.431908
0.43398854
0.43535122
0.43762878
0.43926758
0.44015566
0.4427449
0.44707918
0.45351273
0.45937827
0.46316877
0.4666136
0.4694457
0.47190365
0.47537124
0.47782183
0.48076892
0.4841944
0.4875318
0.49131426
0.4931792
0.49604312
0.50050133
0.50630593
0.5116238
0.5128453
0.5131795
0.5129401
0.5140481
0.5157114
0.51660264
0.5175829
0.51645046
0.51453114
0.51360166
0.51415056
0.5164024
0.51740843
0.5158161
0.51275754
0.50970435
0.50939023
0.5109718
0.5123353
0.5125972
0.51226914
0.5127657
0.5134086
0.51320475
0.51257473
0.51148105
0.51018584
0.5078807
0.50420004
0.50074947
0.49762344
0.4949816
0.49063274
0.4853879
0.48259324
0.48146445
0.4808486
0.48040912
0.48205164
0.4860122
0.49002072
0.49231347
0.49329016
0.49444392
0.49559993
0.49601552
0.49530548
0.49460942
0.49561146
0.49632603
0.4961274
0.49307728
0.489767
0.48688635
0.48410574
0.48147377
0.47782135
0.47604042
0.47447306
0.47231022
0.47080895
0.4690856
0.4666486
0.46448177
0.461436
0.45847124
0.45327732
0.44587538
0.4404254
0.43644568
0.43349344
0.42997965
0.42617792
0.42452836
0.4209029
0.41504043
0.40793186
0.40168902
0.39422157
0.3854025
0.37711883
0.37054747
0.3676626
0.3644923
0.35966456
0.3545019
0.34897423
0.3445809
0.34158954
0.337595
0.33567706
0.33410165
0.33258852
0.33166146
0.33013672
0.33094352
0.33114734
0.33086714
0.33063155
0.3295532
0.3299766
0.33020267
0.33158648
0.33255783
0.33412957
0.3366509
0.33722433
0.33674836
0.33495155
0.3333949
0.3329658
0.33207735
0.33227357
0.3337323
0.33523497
0.33712196
0.3374118
0.33709005
0.3369772
0.33655494
0.33599535
0.33508456
0.33576065
0.3376966
0.33999252
0.34319055
0.3465765
0.35014075
0.35282162
0.35535392
0.35833898
0.36056337
0.36344957
0.3669461
0.37009662
0.37261036
0.3740748
0.37458086
0.3738301
0.37173393
0.3687021
0.36475146
0.36003825
0.35686135
0.35602835
0.3547816
0.35375354
0.35267732
0.35190016
0.3509574
0.34904623
0.34882653
0.34920225
0.3494202
0.349698
0.34904042
0.3482865
0.34807035
0.34859002
0.3492686
0.34816596
0.34675235
0.34597194
0.34672892
0.34848732
0.34831703
0.34703755
0.3456206
0.34580597
0.34802476
0.35058436
0.35424915
0.35749215
0.3597171
0.3613641
0.36114293
0.36105666
0.36018395
0.35925838
0.3572453
0.35419983
0.35310122
0.35254797
0.35206816
0.35266325
0.35447493
0.35845676
0.36168835
0.36312842
0.364217
0.36413944
0.36441737
0.36443895
0.36608243
0.3692187
0.37284774
0.37761045
0.38249928
0.38665995
0.3909811
0.3946445
0.39956605
0.40489855
0.4114621
0.41776094
0.4232735
0.42904288
0.43344453
0.43582806
0.43798205
0.43929967
0.44094673
0.4431889
0.446171
0.4505332
0.45485818
0.45957658
0.4635952
0.46634042
0.46641946
0.4632633
0.45952088
0.45716715
0.45704728
0.45818725
0.45907435
0.45913166
0.4590786
0.45992535
0.46194205
0.46377954
0.46409667
0.4621221
0.4597371
0.45902026
0.4598804
0.46096635
0.46106428
0.46120906
0.46127164
0.4602823
0.4579159
0.45562297
0.45299587
0.45027703
0.44668368
0.44330847
0.44119877
0.44053477
0.43948802
0.43835804
0.4390578
0.44194
0.44523612
0.44905496
0.45260876
0.45450285
0.45420516
0.45300642
0.45136285
0.4513293
0.4517011
0.4510119
0.44870558
0.4441272
0.4400323
0.43553635
0.4303419
0.4244511
0.42037165
0.41934466
0.41772518
0.41354936
0.40808675
0.4027083
0.40075922
0.39929894
0.39888722
0.39821854
0.39848274
0.39979395
0.40057224
0.402287
0.4051937
0.4068397
0.40838882
0.40880182
0.40756541
0.40459508
0.39919895
0.39478788
0.39211676
0.39201027
0.3903983
0.3865271
0.38230038
0.37831923
0.3756808
0.37314177
0.37025347
0.3692545
0.36924854
0.36967012
0.36760193
0.36379707
0.36072987
0.35960302
0.3585968
0.35733008
0.35522225
0.35449505
0.35410118
0.3524497
0.3504848
0.3485439
0.34751084
0.34638798
0.34478572
0.34138307
0.33674312
0.33115637
0.3249485
0.3191526
0.31498274
0.31180567
0.3098698
0.30747762
0.3054209
0.30382028
0.3024481
0.30100435
0.29942244
0.29990703
0.3021347
0.3036801
0.30468935
0.30551746
0.30582783
0.30499482
0.30308515
0.30132067
0.3010218
0.3023445
0.30429503
0.3057076
0.30622077
0.3072067
0.3089531
0.3102377
0.3109264
0.3104805
0.31063133
0.31026512
0.3087229
0.30483612
0.3004328
0.29881716
0.2997644
0.30095074
0.3009393
0.29861906
0.29628235
0.29702747
0.30158255
0.30968922
0.31802067
0.32493514
0.32966968
0.33491337
0.34119523
0.34900925
0.3558562
0.36007366
0.36196423
0.36461854
0.36843297
0.37075502
0.37141427
0.37282017
0.37541372
0.37842938
0.3805279
0.38108084
0.38039887
0.38124958
0.3827153
0.38458705
0.38638538
0.38832244
0.39233303
0.3970227
0.40207598
0.40566337
0.4087928
0.41154325
0.41448617
0.41673264
0.41702262
0.41582614
0.41534138
0.415853
0.4179624
0.4199291
0.42149666
0.4220449
0.42186752
0.42244247
0.42351788
0.42412665
0.42364308
0.42196426
0.4203445
0.41833296
0.41586939
0.41354504
0.41136965
0.40911478
0.40523902
0.40240118
0.40178514
0.40165284
0.4019004
0.40192178
0.40235025
0.4028895
0.40208465
0.40051496
0.39812633
0.396036
0.3947892
0.39352173
0.39149225
0.38821986
0.38444644
0.38188002
0.38052687
0.3802058
0.3806387
0.38167742
0.3843044
0.38770804
0.39143053
0.3945843
0.39764333
0.39996523
0.40170088
0.4033973
0.4054619
0.40722075
0.40853187
0.4087554
0.40892103
0.40798342
0.405331
0.40244517
0.40019238
0.39839694
0.39697298
0.39594847
0.39595595
0.39649853
0.39680237
0.39697906
0.39679235
0.39618838
0.3947253
0.3917684
0.38795492
0.3843167
0.3808123
0.3765277
0.37302804
0.37204647
0.3733305
0.37446046
0.37348378
0.37054032
0.36701986
0.36407992
0.3612808
0.35924116
0.35820454
0.35837695
0.35941494
0.36085224
0.3629574
0.36467627
0.36501265
0.36491415
0.36539197
0.3658472
0.36444613
0.36130154
0.3590777
0.35960287
0.36201087
0.3634812
0.36224902
0.3586155
0.3549279
0.35348663
0.35294417
0.35290813
0.3530281
0.3550954
0.3578506
0.35855907
0.35840136
0.3582249
0.35805053
0.35694277
0.35478756
0.35372615
0.35364288
0.35300115
0.35150436
0.34937283
0.3487713
0.34981632
0.3515757
0.35334125
0.35588208
0.3601628
0.36404067
0.36715922
0.3698639
0.37310427
0.37633938
0.37837115
0.3786285
0.37839097
0.37849465
0.38013816
0.3822903
0.38344035
0.38284603
0.38122603
0.38040388
0.38026842
0.3794582
0.3773168
0.37434524
0.37192187
0.37040186
0.36946487
0.36817905
0.36755165
0.3682535
0.37029162
0.3723057
0.37285805
0.3740364
0.37564766
0.377764
0.37881306
0.3796665
0.38229728
0.3856179
0.38831213
0.39100775
0.39284462
0.39447773
0.39701727
0.40166843
0.4093424
0.416847
0.42304817
0.4276886
0.43185893
0.43563628
0.4401553
0.44450513
0.44803664
0.45117095
0.45445585
0.45684314
0.45729524
0.45701897
0.45863023
0.46070692
0.46248874
0.463978
0.4649051
0.46504194
0.46529144
0.46487114
0.4645235
0.46495
0.46566424
0.46619576
0.4654632
0.46401837
0.46185094
0.4591109
0.456052
0.4525263
0.4493674
0.44654766
0.44543818
0.44482568
0.44282413
0.44016755
0.43798023
0.4380411
0.43894604
0.43973586
0.44139504
0.4435189
0.4452147
0.44480142
0.44342136
0.44256324
0.44091645
0.4388659
0.43697673
0.43550384
0.43455464
0.43284526
0.43030417
0.42713654
0.422312
0.41732398
0.4127696
0.4089158
0.4060763
0.4045281
0.404196
0.4037153
0.40187904
0.40039727
0.399196
0.39794636
0.39556837
0.39373952
0.394801
0.39920825
0.40455627
0.40690234
0.4052086
0.40133658
0.39789227
0.39628384
0.39607286
0.3968387
0.39789084
0.39876598
0.40017566
0.4018873
0.40220428
0.402339
0.4032016
0.40624583
0.40971726
0.4123185
0.4137447
0.41444874
0.41573378
0.4180709
0.42012987
0.42097732
0.42101964
0.42191437
0.4236598
0.4252158
0.42695037
0.4287241
0.430542
0.43088615
0.43164408
0.43288344
0.43453345
0.43750122
0.4421477
0.44763422
0.4535838
0.45830104
0.46273413
0.46634457
0.47021434
0.47302777
0.47596505
0.4811442
0.4886939
0.49566123
0.5002786
0.5008678
0.5001139
0.50059086
0.50255847
0.50614876
0.51013017
0.5153802
0.5204194
0.5245221
0.52609116
0.5258101
0.52630734
0.52881575
0.53260225
0.5370741
0.53986216
0.54164076
0.5430035
0.5466256
0.5526517
0.5585531
0.56201166
0.5641036
0.56502753
0.56597453
0.5655552
0.56527066
0.5675273
0.5704023
0.57323146
0.57641494
0.5819859
0.58958286
0.5975545
0.6034305
0.6082358
0.61305845
0.6179777
0.62158215
0.6243638
0.6258587
0.62737703
0.62825024
0.62830967
0.6267659
0.6246465
0.6235966
0.6229573
0.6223263
0.62209743
0.6212292
0.61988044
0.61922693
0.6200743
0.62139785
0.6209442
0.618316
0.6155297
0.61247337
0.6099865
0.6086687
0.60787857
0.60686594
0.6055037
0.60289776
0.59933966
0.5940832
0.5886551
0.5832639
0.5783759
0.57371116
0.5680628
0.5605145
0.5525166
0.5439927
0.53794557
0.5330617
0.5277139
0.5218904
0.51493883
0.509309
0.50416154
0.5001585
0.49558425
0.4906621
0.4855278
0.48044735
0.47698453
0.47434506
0.47081628
0.46759513
0.46489593
0.4624878
0.45746064
0.4501075
0.4436343
0.4390743
0.43808603
0.4393918
0.43982983
0.4399846
0.4382765
0.43599653
0.43326598
0.42995214
0.42854947
0.42842975
0.4309284
0.43346792
0.4342332
0.4355652
0.43623802
0.438176
0.44006678
0.44192633
0.44418028
0.44273883
0.44001412
0.4386727
0.43916026
0.44161028
0.44203353
0.44085845
0.4386303
0.43876496
0.44232047
0.4462497
0.44998524
0.4519332
0.4543952
0.45844972
0.4629754
0.46748853
0.4732155
0.4787191
0.4850615
0.49062315
0.49530983
0.4967311
0.49817175
0.50047797
0.5017343
0.5014074
0.50162804
0.5024902
0.5038485
0.50414234
0.50423944
0.504007
0.5064435
0.51070005
0.5154552
0.51891613
0.52067506
0.524128
0.5266034
0.52778524
0.5270605
0.5269245
0.52621454
0.52357763
0.5207556
0.5184217
0.515829
0.5148643
0.5136915
0.51279896
0.5104401
0.508802
0.50816846
0.5082541
0.5097128
0.5114222
0.512656
0.51579577
0.51774883
0.5187113
0.5189501
0.51768845
0.5164192
0.51353484
0.5100097
0.50514174
0.5013892
0.49898538
0.49787167
0.4974247
0.49559078
0.49156883
0.489539
0.48961747
0.491952
0.4939673
0.4974376
0.502205
0.50714386
0.51220685
0.5177648
0.5229503
0.5297386
